0	-2.0794415416798366
1	-2.089685491028743
2	-3.054524643851375
3	-3.0532749990569426
4	-3.47522109225636
5	-3.469112946384712
6	-3.2378697724340153
7	-3.2344999470483518
8	-4.2221157503477915
9	-4.218163766745166
10	-4.169920227575617
11	-4.1621344229718575
12	-4.559699707134449
13	-4.533998281695349
14	-5.2237567001933005
15	-5.205068551233356
16	-4.954775526160017
17	-4.9264541737079615
18	-5.213716966837691
19	-5.194828256128926
20	-5.665303194358791
21	-5.63763902285588
22	-5.9798743742900795
23	-5.951846935458141
24	-6.395272435894963
25	-6.3687779847247326
26	-6.084872003486953
27	-6.060551493361323
28	-6.205958859489925
29	-6.180430705638678
30	-6.963176447855771
31	-6.927542513127723
32	-6.951377268250749
33	-6.932622985561582
34	-7.5592133767819245
35	-7.539011611679662
36	-7.495748280437864
37	-7.46281178478457
38	-7.9481561419996405
39	-7.917725279587773
40	-7.281509653099756
41	-7.262134072062899
42	-7.17991074958274
43	-7.164122551408204
44	-8.302084776359951
45	-8.275562138864226
46	-7.97228795918698
47	-7.9395563758957115
48	-7.517409777989757
49	-7.495666411911631
50	-7.840152180679174
51	-7.820404300970357
52	-7.414973454784961
53	-7.3873243914495434
54	-7.447256355485625
55	-7.4124810345145145
56	-7.438364933049067
57	-7.418322457479973
58	-7.86409730418157
59	-7.837712083321161
60	-8.037399258534935
61	-7.995808492925046
62	-8.09263536465978
63	-8.072242325506048
64	-7.8796970178214965
65	-7.85943743347506
66	-7.805124604510427
67	-7.7641389718121
68	-7.835382077941813
69	-7.815376451969516
70	-7.919664427034885
71	-7.885426068338419
72	-7.49740419752833
73	-7.472231223450611
74	-8.338326195917034
75	-8.305384349721207
76	-7.529632158601844
77	-7.511896510629049
78	-8.251151436830524
79	-8.233155844761148
80	-7.659941956193084
81	-7.629876701934274
82	-8.263965357731436
83	-8.241069200267784
84	-7.408769876393389
85	-7.386441755992611
86	-8.3554454517793
87	-8.336731804631516
88	-8.204871758494507
89	-8.18057002690352
90	-8.00222400162039
91	-7.983913191552589
92	-7.729856934847413
93	-7.683619570717078
94	-7.905590854108851
95	-7.88934952429022
96	-7.69714275529401
97	-7.6623488980972
98	-8.089698174676899
99	-8.06952546349816
100	-8.166788849948178
101	-8.140636204630512
102	-7.700191481688892
103	-7.673560141668826
104	-7.9231683126113035
105	-7.896960596901151
106	-7.47491487893128
107	-7.444866341572915
108	-7.991296302857856
109	-7.958976579577938
110	-8.106217330479087
111	-8.077997521027726
112	-8.075383783055674
113	-8.050182230125543
114	-8.042088291823566
115	-8.02145071833297
116	-7.923140957551326
117	-7.907482467994951
118	-8.411248396933669
119	-8.385376193124618
120	-8.095602719228417
121	-8.060324939596681
122	-8.247803601161197
123	-8.226144860903107
124	-7.5945969333791945
125	-7.573520317160522
126	-7.826857788440167
127	-7.804155472884442
128	-7.657070141108662
129	-7.637624878315691
130	-7.868145631396991
131	-7.839770495790231
132	-7.981745655287664
133	-7.96000021446286
134	-7.709964642028628
135	-7.6851558370409485
136	-8.422527120261666
137	-8.397352932276814
138	-7.67012348643657
139	-7.627843236389942
140	-7.963799858388661
141	-7.9421181125786235
142	-8.63469494435894
143	-8.607459813997203
144	-8.272209435831284
